export_version,source_kind,benchmark_run,task,model_label,model_family,winner_scope,winner_objective,example_id,winner_profile,winner_family,oracle_margin,predicted,correct_idx,correct
v1,bench,routed_9B,mmlu_college_cs,Qwen 9B,qwen_hybrid,selected_panel,benchmark_oracle_recorded,mmlu_college_computer_science_test_18,baseline,baseline,3.25,0,0,True
v1,bench,routed_9B,mmlu_college_cs,Qwen 9B,qwen_hybrid,selected_panel,benchmark_oracle_recorded,mmlu_college_computer_science_test_19,constant_2.6,constant,0.75,3,3,True
v1,bench,routed_9B,mmlu_college_cs,Qwen 9B,qwen_hybrid,selected_panel,benchmark_oracle_recorded,mmlu_college_computer_science_test_20,constant_2.6,constant,4.75,3,3,True
v1,bench,routed_9B,mmlu_college_cs,Qwen 9B,qwen_hybrid,selected_panel,benchmark_oracle_recorded,mmlu_college_computer_science_test_21,constant_2.6,constant,2.5,1,1,True
v1,bench,routed_9B,mmlu_college_cs,Qwen 9B,qwen_hybrid,selected_panel,benchmark_oracle_recorded,mmlu_college_computer_science_test_22,baseline,baseline,-1.0,2,0,False
v1,bench,routed_9B,mmlu_college_cs,Qwen 9B,qwen_hybrid,selected_panel,benchmark_oracle_recorded,mmlu_college_computer_science_test_23,edges_narrow_bal_0.55,shaped,0.0,0,0,True
v1,bench,routed_9B,mmlu_college_cs,Qwen 9B,qwen_hybrid,selected_panel,benchmark_oracle_recorded,mmlu_college_computer_science_test_24,triad_odd_bal_0.45,shaped,-0.12499988079071045,3,0,False
v1,bench,routed_9B,mmlu_college_cs,Qwen 9B,qwen_hybrid,selected_panel,benchmark_oracle_recorded,mmlu_college_computer_science_test_25,late_boost_bal_0.60,shaped,2.625000089406967,3,3,True
v1,bench,routed_9B,mmlu_college_cs,Qwen 9B,qwen_hybrid,selected_panel,benchmark_oracle_recorded,mmlu_college_computer_science_test_26,constant_2.6,constant,6.375,2,2,True
v1,bench,routed_9B,mmlu_college_cs,Qwen 9B,qwen_hybrid,selected_panel,benchmark_oracle_recorded,mmlu_college_computer_science_test_27,late_boost_bal_0.60,shaped,2.625,3,3,True
v1,bench,routed_9B,mmlu_college_cs,Qwen 9B,qwen_hybrid,selected_panel,benchmark_oracle_recorded,mmlu_college_computer_science_test_28,baseline,baseline,1.0,3,3,True
v1,bench,routed_9B,mmlu_college_cs,Qwen 9B,qwen_hybrid,selected_panel,benchmark_oracle_recorded,mmlu_college_computer_science_test_29,late_boost_bal_0.60,shaped,0.75,2,2,True
v1,bench,routed_9B,mmlu_college_cs,Qwen 9B,qwen_hybrid,selected_panel,benchmark_oracle_recorded,mmlu_college_computer_science_test_30,triad_odd_bal_0.45,shaped,5.375000238418579,2,2,True
v1,bench,routed_9B,mmlu_college_cs,Qwen 9B,qwen_hybrid,selected_panel,benchmark_oracle_recorded,mmlu_college_computer_science_test_31,baseline,baseline,1.625,3,3,True
v1,bench,routed_9B,mmlu_college_cs,Qwen 9B,qwen_hybrid,selected_panel,benchmark_oracle_recorded,mmlu_college_computer_science_test_32,baseline,baseline,3.0,3,3,True
v1,bench,routed_9B,mmlu_college_cs,Qwen 9B,qwen_hybrid,selected_panel,benchmark_oracle_recorded,mmlu_college_computer_science_test_33,triad_odd_bal_0.45,shaped,0.5,0,0,True
v1,bench,routed_9B,mmlu_college_cs,Qwen 9B,qwen_hybrid,selected_panel,benchmark_oracle_recorded,mmlu_college_computer_science_test_34,constant_2.6,constant,3.499999761581421,1,1,True
v1,bench,routed_9B,mmlu_college_cs,Qwen 9B,qwen_hybrid,selected_panel,benchmark_oracle_recorded,mmlu_college_computer_science_test_35,late_boost_bal_0.60,shaped,-2.125,0,2,False
v1,bench,routed_9B,mmlu_college_cs,Qwen 9B,qwen_hybrid,selected_panel,benchmark_oracle_recorded,mmlu_college_computer_science_test_36,late_boost_bal_0.60,shaped,1.6250001192092896,2,2,True
v1,bench,routed_9B,mmlu_college_cs,Qwen 9B,qwen_hybrid,selected_panel,benchmark_oracle_recorded,mmlu_college_computer_science_test_37,baseline,baseline,0.0,2,3,False
v1,bench,routed_9B,mmlu_college_cs,Qwen 9B,qwen_hybrid,selected_panel,benchmark_oracle_recorded,mmlu_college_computer_science_test_38,late_boost_bal_0.60,shaped,0.75,3,3,True
v1,bench,routed_9B,mmlu_college_cs,Qwen 9B,qwen_hybrid,selected_panel,benchmark_oracle_recorded,mmlu_college_computer_science_test_39,triad_odd_bal_0.45,shaped,6.375000238418579,1,1,True
v1,bench,routed_9B,mmlu_college_cs,Qwen 9B,qwen_hybrid,selected_panel,benchmark_oracle_recorded,mmlu_college_computer_science_test_40,constant_2.6,constant,1.8749998807907104,0,0,True
v1,bench,routed_9B,mmlu_college_cs,Qwen 9B,qwen_hybrid,selected_panel,benchmark_oracle_recorded,mmlu_college_computer_science_test_41,baseline,baseline,3.2499998807907104,3,3,True
v1,bench,routed_9B,mmlu_college_cs,Qwen 9B,qwen_hybrid,selected_panel,benchmark_oracle_recorded,mmlu_college_computer_science_test_42,baseline,baseline,-1.0,3,0,False
v1,bench,routed_9B,mmlu_college_cs,Qwen 9B,qwen_hybrid,selected_panel,benchmark_oracle_recorded,mmlu_college_computer_science_test_43,edges_narrow_bal_0.55,shaped,-0.25,1,3,False
v1,bench,routed_9B,mmlu_college_cs,Qwen 9B,qwen_hybrid,selected_panel,benchmark_oracle_recorded,mmlu_college_computer_science_test_44,late_boost_bal_0.60,shaped,2.375,3,3,True
v1,bench,routed_9B,mmlu_college_cs,Qwen 9B,qwen_hybrid,selected_panel,benchmark_oracle_recorded,mmlu_college_computer_science_test_45,triad_odd_bal_0.45,shaped,3.3749998807907104,2,2,True
v1,bench,routed_9B,mmlu_college_cs,Qwen 9B,qwen_hybrid,selected_panel,benchmark_oracle_recorded,mmlu_college_computer_science_test_46,constant_2.6,constant,3.374999761581421,3,3,True
v1,bench,routed_9B,mmlu_college_cs,Qwen 9B,qwen_hybrid,selected_panel,benchmark_oracle_recorded,mmlu_college_computer_science_test_47,baseline,baseline,3.749999850988388,0,0,True
v1,bench,routed_9B,mmlu_college_cs,Qwen 9B,qwen_hybrid,selected_panel,benchmark_oracle_recorded,mmlu_college_computer_science_test_48,triad_odd_bal_0.45,shaped,0.25,0,0,True
v1,bench,routed_9B,mmlu_college_cs,Qwen 9B,qwen_hybrid,selected_panel,benchmark_oracle_recorded,mmlu_college_computer_science_test_49,late_boost_bal_0.60,shaped,0.5,3,3,True
v1,bench,routed_9B,mmlu_college_cs,Qwen 9B,qwen_hybrid,selected_panel,benchmark_oracle_recorded,mmlu_college_computer_science_test_50,triad_odd_bal_0.45,shaped,1.6874998807907104,3,3,True
v1,bench,routed_9B,mmlu_college_cs,Qwen 9B,qwen_hybrid,selected_panel,benchmark_oracle_recorded,mmlu_college_computer_science_test_51,baseline,baseline,-2.374999761581421,3,1,False
v1,bench,routed_9B,mmlu_college_cs,Qwen 9B,qwen_hybrid,selected_panel,benchmark_oracle_recorded,mmlu_college_computer_science_test_52,edges_narrow_bal_0.55,shaped,2.625,2,2,True
v1,bench,routed_9B,mmlu_college_cs,Qwen 9B,qwen_hybrid,selected_panel,benchmark_oracle_recorded,mmlu_college_computer_science_test_53,constant_2.6,constant,3.125,2,2,True
v1,bench,routed_9B,mmlu_college_cs,Qwen 9B,qwen_hybrid,selected_panel,benchmark_oracle_recorded,mmlu_college_computer_science_test_54,baseline,baseline,3.5,0,0,True
v1,bench,routed_9B,mmlu_college_cs,Qwen 9B,qwen_hybrid,selected_panel,benchmark_oracle_recorded,mmlu_college_computer_science_test_55,late_boost_bal_0.60,shaped,0.25,2,2,True
v1,bench,routed_9B,mmlu_college_cs,Qwen 9B,qwen_hybrid,selected_panel,benchmark_oracle_recorded,mmlu_college_computer_science_test_56,constant_2.6,constant,1.8749998807907104,3,3,True
v1,bench,routed_9B,mmlu_college_cs,Qwen 9B,qwen_hybrid,selected_panel,benchmark_oracle_recorded,mmlu_college_computer_science_test_57,edges_narrow_bal_0.55,shaped,0.5,3,3,True
v1,bench,routed_9B,mmlu_college_cs,Qwen 9B,qwen_hybrid,selected_panel,benchmark_oracle_recorded,mmlu_college_computer_science_test_58,baseline,baseline,-0.375,0,1,False
v1,bench,routed_9B,mmlu_college_cs,Qwen 9B,qwen_hybrid,selected_panel,benchmark_oracle_recorded,mmlu_college_computer_science_test_59,constant_2.6,constant,2.5000000596046448,3,3,True
v1,bench,routed_9B,mmlu_college_cs,Qwen 9B,qwen_hybrid,selected_panel,benchmark_oracle_recorded,mmlu_college_computer_science_test_60,constant_2.6,constant,1.5000001192092896,3,3,True
v1,bench,routed_9B,mmlu_college_cs,Qwen 9B,qwen_hybrid,selected_panel,benchmark_oracle_recorded,mmlu_college_computer_science_test_61,baseline,baseline,3.999999761581421,1,1,True
v1,bench,routed_9B,mmlu_college_cs,Qwen 9B,qwen_hybrid,selected_panel,benchmark_oracle_recorded,mmlu_college_computer_science_test_62,edges_narrow_bal_0.55,shaped,2.0,3,3,True
v1,bench,routed_9B,mmlu_college_cs,Qwen 9B,qwen_hybrid,selected_panel,benchmark_oracle_recorded,mmlu_college_computer_science_test_63,baseline,baseline,3.999999761581421,0,0,True
v1,bench,routed_9B,mmlu_college_cs,Qwen 9B,qwen_hybrid,selected_panel,benchmark_oracle_recorded,mmlu_college_computer_science_test_64,baseline,baseline,-0.125,1,0,False
v1,bench,routed_9B,mmlu_college_cs,Qwen 9B,qwen_hybrid,selected_panel,benchmark_oracle_recorded,mmlu_college_computer_science_test_65,baseline,baseline,1.125,2,2,True
v1,bench,routed_9B,mmlu_college_cs,Qwen 9B,qwen_hybrid,selected_panel,benchmark_oracle_recorded,mmlu_college_computer_science_test_66,baseline,baseline,0.875,0,0,True
v1,bench,routed_9B,mmlu_college_cs,Qwen 9B,qwen_hybrid,selected_panel,benchmark_oracle_recorded,mmlu_college_computer_science_test_67,baseline,baseline,0.6249998807907104,1,1,True
v1,bench,routed_9B,mmlu_college_cs,Qwen 9B,qwen_hybrid,selected_panel,benchmark_oracle_recorded,mmlu_college_computer_science_test_68,edges_narrow_bal_0.55,shaped,0.875,1,1,True
v1,bench,routed_9B,mmlu_college_cs,Qwen 9B,qwen_hybrid,selected_panel,benchmark_oracle_recorded,mmlu_college_computer_science_test_69,baseline,baseline,-0.25,1,0,False
v1,bench,routed_9B,mmlu_college_cs,Qwen 9B,qwen_hybrid,selected_panel,benchmark_oracle_recorded,mmlu_college_computer_science_test_70,baseline,baseline,0.75,3,3,True
v1,bench,routed_9B,mmlu_college_cs,Qwen 9B,qwen_hybrid,selected_panel,benchmark_oracle_recorded,mmlu_college_computer_science_test_71,edges_narrow_bal_0.55,shaped,1.25,0,0,True
v1,bench,routed_9B,mmlu_college_cs,Qwen 9B,qwen_hybrid,selected_panel,benchmark_oracle_recorded,mmlu_college_computer_science_test_72,constant_2.6,constant,-0.875,2,3,False
v1,bench,routed_9B,mmlu_college_cs,Qwen 9B,qwen_hybrid,selected_panel,benchmark_oracle_recorded,mmlu_college_computer_science_test_73,baseline,baseline,0.75,2,2,True
v1,bench,routed_9B,mmlu_college_cs,Qwen 9B,qwen_hybrid,selected_panel,benchmark_oracle_recorded,mmlu_college_computer_science_test_74,constant_2.6,constant,1.875,3,3,True
v1,bench,routed_9B,mmlu_college_cs,Qwen 9B,qwen_hybrid,selected_panel,benchmark_oracle_recorded,mmlu_college_computer_science_test_75,baseline,baseline,2.999999761581421,2,2,True
v1,bench,routed_9B,mmlu_college_cs,Qwen 9B,qwen_hybrid,selected_panel,benchmark_oracle_recorded,mmlu_college_computer_science_test_76,late_boost_bal_0.60,shaped,6.687500238418579,0,0,True
v1,bench,routed_9B,mmlu_college_cs,Qwen 9B,qwen_hybrid,selected_panel,benchmark_oracle_recorded,mmlu_college_computer_science_test_77,triad_odd_bal_0.45,shaped,0.25000011920928955,1,1,True
v1,bench,routed_9B,mmlu_college_cs,Qwen 9B,qwen_hybrid,selected_panel,benchmark_oracle_recorded,mmlu_college_computer_science_test_78,triad_odd_bal_0.45,shaped,0.6249998807907104,2,2,True
v1,bench,routed_9B,mmlu_college_cs,Qwen 9B,qwen_hybrid,selected_panel,benchmark_oracle_recorded,mmlu_college_computer_science_test_79,constant_2.6,constant,-0.125,2,3,False
v1,bench,routed_9B,mmlu_college_cs,Qwen 9B,qwen_hybrid,selected_panel,benchmark_oracle_recorded,mmlu_college_computer_science_test_80,late_boost_bal_0.60,shaped,-1.7500001192092896,3,1,False
v1,bench,routed_9B,mmlu_college_cs,Qwen 9B,qwen_hybrid,selected_panel,benchmark_oracle_recorded,mmlu_college_computer_science_test_81,constant_2.6,constant,1.125,2,2,True
v1,bench,routed_9B,mmlu_college_cs,Qwen 9B,qwen_hybrid,selected_panel,benchmark_oracle_recorded,mmlu_college_computer_science_test_82,constant_2.6,constant,1.9999999403953552,3,3,True
v1,bench,routed_9B,mmlu_college_cs,Qwen 9B,qwen_hybrid,selected_panel,benchmark_oracle_recorded,mmlu_college_computer_science_test_83,late_boost_bal_0.60,shaped,2.25,0,0,True
v1,bench,routed_9B,mmlu_college_cs,Qwen 9B,qwen_hybrid,selected_panel,benchmark_oracle_recorded,mmlu_college_computer_science_test_84,late_boost_bal_0.60,shaped,2.500000238418579,3,3,True
v1,bench,routed_9B,mmlu_college_cs,Qwen 9B,qwen_hybrid,selected_panel,benchmark_oracle_recorded,mmlu_college_computer_science_test_85,triad_odd_bal_0.45,shaped,0.75,3,3,True
v1,bench,routed_9B,mmlu_college_cs,Qwen 9B,qwen_hybrid,selected_panel,benchmark_oracle_recorded,mmlu_college_computer_science_test_86,edges_narrow_bal_0.55,shaped,2.375000238418579,0,0,True
v1,bench,routed_9B,mmlu_college_cs,Qwen 9B,qwen_hybrid,selected_panel,benchmark_oracle_recorded,mmlu_college_computer_science_test_87,triad_odd_bal_0.45,shaped,-2.875,2,1,False
v1,bench,routed_9B,mmlu_college_cs,Qwen 9B,qwen_hybrid,selected_panel,benchmark_oracle_recorded,mmlu_college_computer_science_test_88,edges_narrow_bal_0.55,shaped,0.875,2,2,True
v1,bench,routed_9B,mmlu_college_cs,Qwen 9B,qwen_hybrid,selected_panel,benchmark_oracle_recorded,mmlu_college_computer_science_test_89,triad_odd_bal_0.45,shaped,2.8125,0,0,True
v1,bench,routed_9B,mmlu_college_cs,Qwen 9B,qwen_hybrid,selected_panel,benchmark_oracle_recorded,mmlu_college_computer_science_test_90,baseline,baseline,0.25,2,2,True
v1,bench,routed_9B,mmlu_college_cs,Qwen 9B,qwen_hybrid,selected_panel,benchmark_oracle_recorded,mmlu_college_computer_science_test_91,triad_odd_bal_0.45,shaped,0.5,2,2,True
v1,bench,routed_9B,mmlu_college_cs,Qwen 9B,qwen_hybrid,selected_panel,benchmark_oracle_recorded,mmlu_college_computer_science_test_92,baseline,baseline,2.625000238418579,1,1,True
v1,bench,routed_9B,mmlu_college_cs,Qwen 9B,qwen_hybrid,selected_panel,benchmark_oracle_recorded,mmlu_college_computer_science_test_93,baseline,baseline,4.0,2,2,True
v1,bench,routed_9B,mmlu_college_cs,Qwen 9B,qwen_hybrid,selected_panel,benchmark_oracle_recorded,mmlu_college_computer_science_test_94,constant_2.6,constant,0.25,3,3,True
v1,bench,routed_9B,mmlu_college_cs,Qwen 9B,qwen_hybrid,selected_panel,benchmark_oracle_recorded,mmlu_college_computer_science_test_95,edges_narrow_bal_0.55,shaped,0.375,0,0,True
v1,bench,routed_9B,mmlu_college_cs,Qwen 9B,qwen_hybrid,selected_panel,benchmark_oracle_recorded,mmlu_college_computer_science_test_96,triad_odd_bal_0.45,shaped,3.3125,0,0,True
v1,bench,routed_9B,mmlu_college_cs,Qwen 9B,qwen_hybrid,selected_panel,benchmark_oracle_recorded,mmlu_college_computer_science_test_97,late_boost_bal_0.60,shaped,2.250000238418579,3,3,True
v1,bench,routed_9B,mmlu_college_cs,Qwen 9B,qwen_hybrid,selected_panel,benchmark_oracle_recorded,mmlu_college_computer_science_test_98,late_boost_bal_0.60,shaped,0.25,2,2,True
v1,bench,routed_9B,mmlu_college_cs,Qwen 9B,qwen_hybrid,selected_panel,benchmark_oracle_recorded,mmlu_college_computer_science_test_99,late_boost_bal_0.60,shaped,1.7500001192092896,3,3,True
v1,bench,routed_9B,mmlu_college_math,Qwen 9B,qwen_hybrid,selected_panel,benchmark_oracle_recorded,mmlu_college_mathematics_test_0,constant_2.6,constant,1.0,1,1,True
v1,bench,routed_9B,mmlu_college_math,Qwen 9B,qwen_hybrid,selected_panel,benchmark_oracle_recorded,mmlu_college_mathematics_test_1,baseline,baseline,-0.875,2,3,False
v1,bench,routed_9B,mmlu_college_math,Qwen 9B,qwen_hybrid,selected_panel,benchmark_oracle_recorded,mmlu_college_mathematics_test_2,late_boost_bal_0.60,shaped,0.125,3,3,True
v1,bench,routed_9B,mmlu_college_math,Qwen 9B,qwen_hybrid,selected_panel,benchmark_oracle_recorded,mmlu_college_mathematics_test_3,edges_narrow_bal_0.55,shaped,0.9999998807907104,0,0,True
v1,bench,routed_9B,mmlu_college_math,Qwen 9B,qwen_hybrid,selected_panel,benchmark_oracle_recorded,mmlu_college_mathematics_test_4,edges_narrow_bal_0.55,shaped,1.625,2,2,True
v1,bench,routed_9B,mmlu_college_math,Qwen 9B,qwen_hybrid,selected_panel,benchmark_oracle_recorded,mmlu_college_mathematics_test_5,constant_2.6,constant,1.875,3,3,True
v1,bench,routed_9B,mmlu_college_math,Qwen 9B,qwen_hybrid,selected_panel,benchmark_oracle_recorded,mmlu_college_mathematics_test_6,baseline,baseline,0.375,2,2,True
v1,bench,routed_9B,mmlu_college_math,Qwen 9B,qwen_hybrid,selected_panel,benchmark_oracle_recorded,mmlu_college_mathematics_test_7,baseline,baseline,0.8749998807907104,2,2,True
v1,bench,routed_9B,mmlu_college_math,Qwen 9B,qwen_hybrid,selected_panel,benchmark_oracle_recorded,mmlu_college_mathematics_test_8,baseline,baseline,2.3749998807907104,2,2,True
v1,bench,routed_9B,mmlu_college_math,Qwen 9B,qwen_hybrid,selected_panel,benchmark_oracle_recorded,mmlu_college_mathematics_test_9,edges_narrow_bal_0.55,shaped,-0.125,2,0,False
v1,bench,routed_9B,mmlu_college_math,Qwen 9B,qwen_hybrid,selected_panel,benchmark_oracle_recorded,mmlu_college_mathematics_test_10,edges_narrow_bal_0.55,shaped,6.1250001192092896,3,3,True
v1,bench,routed_9B,mmlu_college_math,Qwen 9B,qwen_hybrid,selected_panel,benchmark_oracle_recorded,mmlu_college_mathematics_test_11,edges_narrow_bal_0.55,shaped,1.2499998807907104,1,1,True
v1,bench,routed_9B,mmlu_college_math,Qwen 9B,qwen_hybrid,selected_panel,benchmark_oracle_recorded,mmlu_college_mathematics_test_12,baseline,baseline,-1.25,3,0,False
v1,bench,routed_9B,mmlu_college_math,Qwen 9B,qwen_hybrid,selected_panel,benchmark_oracle_recorded,mmlu_college_mathematics_test_13,baseline,baseline,0.375,1,1,True
v1,bench,routed_9B,mmlu_college_math,Qwen 9B,qwen_hybrid,selected_panel,benchmark_oracle_recorded,mmlu_college_mathematics_test_14,constant_2.6,constant,-0.25,2,3,False
v1,bench,routed_9B,mmlu_college_math,Qwen 9B,qwen_hybrid,selected_panel,benchmark_oracle_recorded,mmlu_college_mathematics_test_15,late_boost_bal_0.60,shaped,1.2500001192092896,3,3,True
v1,bench,routed_9B,mmlu_college_math,Qwen 9B,qwen_hybrid,selected_panel,benchmark_oracle_recorded,mmlu_college_mathematics_test_16,triad_odd_bal_0.45,shaped,-0.125,3,1,False
v1,bench,routed_9B,mmlu_college_math,Qwen 9B,qwen_hybrid,selected_panel,benchmark_oracle_recorded,mmlu_college_mathematics_test_17,constant_2.6,constant,0.25,2,2,True
v1,bench,routed_9B,mmlu_college_math,Qwen 9B,qwen_hybrid,selected_panel,benchmark_oracle_recorded,mmlu_college_mathematics_test_18,late_boost_bal_0.60,shaped,0.875,3,3,True
v1,bench,routed_9B,mmlu_college_math,Qwen 9B,qwen_hybrid,selected_panel,benchmark_oracle_recorded,mmlu_college_mathematics_test_19,edges_narrow_bal_0.55,shaped,1.125,0,0,True
v1,bench,routed_9B,mmlu_college_math,Qwen 9B,qwen_hybrid,selected_panel,benchmark_oracle_recorded,mmlu_college_mathematics_test_20,constant_2.6,constant,3.1250000596046448,3,3,True
v1,bench,routed_9B,mmlu_college_math,Qwen 9B,qwen_hybrid,selected_panel,benchmark_oracle_recorded,mmlu_college_mathematics_test_21,constant_2.6,constant,-0.125,2,3,False
v1,bench,routed_9B,mmlu_college_math,Qwen 9B,qwen_hybrid,selected_panel,benchmark_oracle_recorded,mmlu_college_mathematics_test_22,baseline,baseline,0.8749998807907104,1,1,True
v1,bench,routed_9B,mmlu_college_math,Qwen 9B,qwen_hybrid,selected_panel,benchmark_oracle_recorded,mmlu_college_mathematics_test_23,edges_narrow_bal_0.55,shaped,0.625,0,0,True
v1,bench,routed_9B,mmlu_college_math,Qwen 9B,qwen_hybrid,selected_panel,benchmark_oracle_recorded,mmlu_college_mathematics_test_24,triad_odd_bal_0.45,shaped,0.625,1,1,True
v1,bench,routed_9B,mmlu_college_math,Qwen 9B,qwen_hybrid,selected_panel,benchmark_oracle_recorded,mmlu_college_mathematics_test_25,triad_odd_bal_0.45,shaped,-0.5625,2,3,False
v1,bench,routed_9B,mmlu_college_math,Qwen 9B,qwen_hybrid,selected_panel,benchmark_oracle_recorded,mmlu_college_mathematics_test_26,late_boost_bal_0.60,shaped,1.25,3,3,True
v1,bench,routed_9B,mmlu_college_math,Qwen 9B,qwen_hybrid,selected_panel,benchmark_oracle_recorded,mmlu_college_mathematics_test_27,edges_narrow_bal_0.55,shaped,0.125,0,0,True
v1,bench,routed_9B,mmlu_college_math,Qwen 9B,qwen_hybrid,selected_panel,benchmark_oracle_recorded,mmlu_college_mathematics_test_28,triad_odd_bal_0.45,shaped,-0.375,2,0,False
v1,bench,routed_9B,mmlu_college_math,Qwen 9B,qwen_hybrid,selected_panel,benchmark_oracle_recorded,mmlu_college_mathematics_test_29,triad_odd_bal_0.45,shaped,-0.625,0,1,False
v1,bench,routed_9B,mmlu_college_math,Qwen 9B,qwen_hybrid,selected_panel,benchmark_oracle_recorded,mmlu_college_mathematics_test_30,late_boost_bal_0.60,shaped,-0.7499998807907104,3,2,False
v1,bench,routed_9B,mmlu_college_math,Qwen 9B,qwen_hybrid,selected_panel,benchmark_oracle_recorded,mmlu_college_mathematics_test_31,triad_odd_bal_0.45,shaped,1.125,1,1,True
v1,bench,routed_9B,mmlu_college_math,Qwen 9B,qwen_hybrid,selected_panel,benchmark_oracle_recorded,mmlu_college_mathematics_test_32,triad_odd_bal_0.45,shaped,0.875,1,1,True
v1,bench,routed_9B,mmlu_college_math,Qwen 9B,qwen_hybrid,selected_panel,benchmark_oracle_recorded,mmlu_college_mathematics_test_33,edges_narrow_bal_0.55,shaped,2.375000238418579,2,2,True
v1,bench,routed_9B,mmlu_college_math,Qwen 9B,qwen_hybrid,selected_panel,benchmark_oracle_recorded,mmlu_college_mathematics_test_34,triad_odd_bal_0.45,shaped,3.4375001192092896,3,3,True
v1,bench,routed_9B,mmlu_college_math,Qwen 9B,qwen_hybrid,selected_panel,benchmark_oracle_recorded,mmlu_college_mathematics_test_35,constant_2.6,constant,0.375,3,3,True
v1,bench,routed_9B,mmlu_college_math,Qwen 9B,qwen_hybrid,selected_panel,benchmark_oracle_recorded,mmlu_college_mathematics_test_36,baseline,baseline,0.8750001192092896,0,0,True
v1,bench,routed_9B,mmlu_college_math,Qwen 9B,qwen_hybrid,selected_panel,benchmark_oracle_recorded,mmlu_college_mathematics_test_37,triad_odd_bal_0.45,shaped,-1.1250001192092896,3,0,False
v1,bench,routed_9B,mmlu_college_math,Qwen 9B,qwen_hybrid,selected_panel,benchmark_oracle_recorded,mmlu_college_mathematics_test_38,edges_narrow_bal_0.55,shaped,0.625,0,0,True
v1,bench,routed_9B,mmlu_college_math,Qwen 9B,qwen_hybrid,selected_panel,benchmark_oracle_recorded,mmlu_college_mathematics_test_39,baseline,baseline,0.75,2,2,True
v1,bench,routed_9B,mmlu_college_math,Qwen 9B,qwen_hybrid,selected_panel,benchmark_oracle_recorded,mmlu_college_mathematics_test_40,baseline,baseline,1.625,1,1,True
v1,bench,routed_9B,mmlu_college_math,Qwen 9B,qwen_hybrid,selected_panel,benchmark_oracle_recorded,mmlu_college_mathematics_test_41,late_boost_bal_0.60,shaped,5.625,3,3,True
v1,bench,routed_9B,mmlu_college_math,Qwen 9B,qwen_hybrid,selected_panel,benchmark_oracle_recorded,mmlu_college_mathematics_test_42,edges_narrow_bal_0.55,shaped,0.5,3,3,True
v1,bench,routed_9B,mmlu_college_math,Qwen 9B,qwen_hybrid,selected_panel,benchmark_oracle_recorded,mmlu_college_mathematics_test_43,constant_2.6,constant,-1.375,2,0,False
v1,bench,routed_9B,mmlu_college_math,Qwen 9B,qwen_hybrid,selected_panel,benchmark_oracle_recorded,mmlu_college_mathematics_test_44,constant_2.6,constant,0.0,1,3,False
v1,bench,routed_9B,mmlu_college_math,Qwen 9B,qwen_hybrid,selected_panel,benchmark_oracle_recorded,mmlu_college_mathematics_test_45,baseline,baseline,0.5,0,0,True
v1,bench,routed_9B,mmlu_college_math,Qwen 9B,qwen_hybrid,selected_panel,benchmark_oracle_recorded,mmlu_college_mathematics_test_46,edges_narrow_bal_0.55,shaped,0.375,1,1,True
v1,bench,routed_9B,mmlu_college_math,Qwen 9B,qwen_hybrid,selected_panel,benchmark_oracle_recorded,mmlu_college_mathematics_test_47,edges_narrow_bal_0.55,shaped,2.000000238418579,1,1,True
v1,bench,routed_9B,mmlu_college_math,Qwen 9B,qwen_hybrid,selected_panel,benchmark_oracle_recorded,mmlu_college_mathematics_test_48,baseline,baseline,1.125,2,2,True
v1,bench,routed_9B,mmlu_college_math,Qwen 9B,qwen_hybrid,selected_panel,benchmark_oracle_recorded,mmlu_college_mathematics_test_49,constant_2.6,constant,1.875,3,3,True
v1,bench,routed_9B,mmlu_college_math,Qwen 9B,qwen_hybrid,selected_panel,benchmark_oracle_recorded,mmlu_college_mathematics_test_50,baseline,baseline,-0.25,2,0,False
v1,bench,routed_9B,mmlu_college_math,Qwen 9B,qwen_hybrid,selected_panel,benchmark_oracle_recorded,mmlu_college_mathematics_test_51,baseline,baseline,3.3749998807907104,1,1,True
v1,bench,routed_9B,mmlu_college_math,Qwen 9B,qwen_hybrid,selected_panel,benchmark_oracle_recorded,mmlu_college_mathematics_test_52,baseline,baseline,3.999999761581421,2,2,True
v1,bench,routed_9B,mmlu_college_math,Qwen 9B,qwen_hybrid,selected_panel,benchmark_oracle_recorded,mmlu_college_mathematics_test_53,triad_odd_bal_0.45,shaped,0.5,2,2,True
v1,bench,routed_9B,mmlu_college_math,Qwen 9B,qwen_hybrid,selected_panel,benchmark_oracle_recorded,mmlu_college_mathematics_test_54,baseline,baseline,0.125,0,0,True
v1,bench,routed_9B,mmlu_college_math,Qwen 9B,qwen_hybrid,selected_panel,benchmark_oracle_recorded,mmlu_college_mathematics_test_55,late_boost_bal_0.60,shaped,5.625,3,3,True
v1,bench,routed_9B,mmlu_college_math,Qwen 9B,qwen_hybrid,selected_panel,benchmark_oracle_recorded,mmlu_college_mathematics_test_56,constant_2.6,constant,-0.125,2,1,False
v1,bench,routed_9B,mmlu_college_math,Qwen 9B,qwen_hybrid,selected_panel,benchmark_oracle_recorded,mmlu_college_mathematics_test_57,constant_2.6,constant,2.2499998807907104,3,3,True
v1,bench,routed_9B,mmlu_college_math,Qwen 9B,qwen_hybrid,selected_panel,benchmark_oracle_recorded,mmlu_college_mathematics_test_58,baseline,baseline,0.25,2,2,True
